customer_age,job_type,marital,education,default,balance,housing_loan,personal_loan,communication_type,day_of_month,month,last_contact_duration,num_contacts_in_campaign,prev_campaign_outcome,term_deposit_subscribed
38.0,4,0,2,0,367.0,1,0,1,22,1,27.0,3.0,3,0
29.0,1,1,1,0,1310.0,1,0,2,19,8,291.0,2.0,3,0
35.0,1,1,1,0,753.0,1,0,2,23,8,190.0,1.0,3,0
33.0,9,2,2,0,143.0,1,2,0,21,5,224.0,3.0,0,0
34.0,4,1,2,0,2528.0,1,0,2,3,6,84.0,7.0,3,0
56.0,4,1,0,0,2764.0,1,0,0,11,5,74.0,2.0,3,0
50.0,2,1,0,0,431.0,1,0,0,20,0,24.0,5.0,3,0
41.0,4,2,2,0,2405.0,0,0,0,29,1,128.0,2.0,3,0
56.0,7,1,1,0,1169.0,0,0,2,9,6,118.0,1.0,3,0
55.0,6,0,1,0,3.0,0,0,0,29,5,76.0,2.0,3,0
31.0,0,2,1,0,5.0,1,0,0,15,8,950.0,2.0,0,1
39.0,9,1,1,0,87.0,1,0,0,8,1,118.0,3.0,3,0
46.0,1,1,3,0,415.0,0,0,2,5,6,412.0,1.0,3,0
38.0,4,1,2,0,2.0,1,0,0,11,8,131.0,1.0,3,0
42.0,4,2,2,0,479.0,1,0,2,15,8,195.0,2.0,3,0
44.0,7,0,1,0,863.0,1,0,2,14,8,173.0,2.0,3,0
28.0,1,1,1,0,374.0,1,2,2,6,6,250.0,4.0,3,0
33.0,4,2,2,0,11820.0,0,0,0,18,1,380.0,11.0,3,1
52.0,1,1,1,0,16869.0,0,0,0,1,6,90.0,2.0,3,0
47.0,9,0,1,0,-4.0,0,0,0,29,11,165.0,1.0,0,1
47.0,1,1,0,0,10.0,0,0,0,20,1,51.0,2.0,3,0
46.0,9,1,1,0,1120.0,1,0,1,22,5,10.0,1.0,3,0
28.0,8,2,1,0,5297.0,0,0,1,12,1,121.0,1.0,3,0
38.0,0,1,1,0,52.0,1,2,0,27,0,109.0,1.0,1,0
39.0,1,1,1,0,218.0,1,2,0,7,5,166.0,5.0,3,0
31.0,0,2,1,0,2077.0,0,2,0,18,9,190.0,1.0,1,0
39.0,4,2,2,0,430.0,1,0,2,25,6,363.0,2.0,3,0
41.0,4,1,2,0,937.0,0,0,0,16,0,148.0,4.0,3,1
51.0,9,1,1,0,897.0,0,2,0,17,9,62.0,1.0,1,0
32.0,4,0,2,0,364.0,1,0,1,29,5,461.0,9.0,3,0
33.0,7,2,1,0,311.0,1,0,0,12,8,72.0,2.0,0,0
31.0,7,1,1,0,396.0,0,0,0,2,6,199.0,1.0,3,0
46.0,1,1,1,0,637.0,1,0,0,12,7,226.0,1.0,2,1
34.0,4,1,2,0,181.0,0,0,0,14,1,60.0,2.0,3,0
43.0,9,1,1,0,80.0,1,0,2,15,8,98.0,1.0,3,0
44.0,4,1,2,0,147.0,1,0,0,29,4,488.0,1.0,2,0
33.0,4,1,2,0,423.0,1,0,0,3,3,173.0,5.0,3,0
40.0,1,1,1,0,2048.0,1,2,0,29,5,232.0,5.0,3,0
60.0,4,1,2,0,5863.0,1,0,0,21,5,268.0,1.0,3,0
27.0,2,1,1,0,420.0,1,0,2,19,8,411.0,2.0,3,0
35.0,1,0,1,0,883.0,0,2,1,20,10,23.0,1.0,3,0
33.0,8,2,2,0,879.0,1,0,0,6,3,317.0,1.0,3,0
25.0,1,1,1,0,-42.0,1,0,0,15,8,196.0,1.0,1,0
35.0,1,1,0,0,-5.0,1,0,0,22,5,163.0,2.0,3,0
37.0,7,1,1,0,1783.0,1,0,2,26,8,900.0,4.0,3,0
47.0,1,1,0,0,884.0,1,0,0,14,8,144.0,1.0,0,0
44.0,9,0,1,0,1324.0,0,0,0,26,1,74.0,2.0,3,0
59.0,5,1,0,0,-3.0,0,0,2,18,6,92.0,1.0,3,0
45.0,3,0,0,0,540.0,0,0,2,11,6,105.0,1.0,3,0
36.0,4,1,1,0,334.0,1,0,0,12,8,286.0,1.0,0,0
41.0,1,1,1,0,3.0,1,0,1,20,9,52.0,1.0,0,0
48.0,0,1,1,0,386.0,0,2,1,20,9,779.0,3.0,3,0
42.0,1,1,0,0,2.0,1,0,1,8,8,179.0,1.0,3,0
41.0,4,1,2,0,4353.0,1,0,2,19,8,92.0,1.0,3,0
25.0,2,2,1,0,69.0,1,0,0,18,8,45.0,3.0,3,0
37.0,0,1,1,0,26231.0,0,0,0,2,10,475.0,1.0,3,0
29.0,3,1,0,0,46.0,1,0,0,12,8,341.0,1.0,3,0
40.0,6,1,2,0,3241.0,1,0,2,30,8,497.0,1.0,3,0
31.0,4,1,2,0,54.0,1,0,0,21,1,273.0,2.0,3,0
36.0,6,1,2,0,-1.0,0,0,2,11,6,913.0,4.0,3,0
34.0,1,1,0,0,15837.0,1,0,0,20,0,419.0,5.0,3,0
43.0,4,2,2,0,2908.0,1,0,2,30,8,985.0,2.0,3,1
41.0,7,1,2,0,4.0,0,0,0,17,0,477.0,2.0,3,0
41.0,4,1,2,0,4332.0,0,0,0,6,1,82.0,6.0,3,0
40.0,1,2,0,0,-211.0,0,0,2,20,6,358.0,1.0,3,0
46.0,2,1,1,0,-876.0,0,2,0,12,1,171.0,2.0,3,0
72.0,5,0,1,0,0.0,0,0,0,26,3,767.0,1.0,2,1
57.0,7,0,1,0,46.0,0,0,2,11,6,341.0,1.0,3,0
52.0,5,0,1,0,283.0,0,0,2,20,6,0.0,12.0,3,0
45.0,3,0,2,0,1237.0,0,0,0,21,9,35.0,7.0,0,0
49.0,4,1,2,0,158.0,0,0,0,28,1,642.0,6.0,3,0
31.0,4,1,2,0,3813.0,1,0,2,27,8,68.0,5.0,3,0
33.0,4,2,2,0,21.0,1,0,0,20,0,761.0,2.0,1,0
39.0,4,1,2,0,412.0,0,0,0,13,0,237.0,1.0,0,1
46.0,1,1,0,0,-87.0,0,0,0,14,1,134.0,3.0,3,0
44.0,4,0,2,0,5.0,1,0,0,21,5,508.0,1.0,3,0
51.0,9,0,1,0,1065.0,0,2,0,4,1,87.0,1.0,3,0
40.0,10,1,0,0,7003.0,1,0,0,28,5,439.0,2.0,2,1
36.0,2,1,2,0,268.0,1,2,0,20,9,287.0,1.0,0,0
38.0,1,2,0,0,1530.0,1,0,2,9,6,157.0,1.0,3,0
48.0,0,1,1,0,-362.0,1,2,2,28,8,218.0,1.0,3,0
56.0,7,1,1,0,10.0,0,2,0,20,1,282.0,2.0,3,0
52.0,4,0,2,0,5252.0,1,2,0,20,0,385.0,1.0,0,0
34.0,9,2,2,0,37.0,0,0,0,26,1,339.0,3.0,3,0
37.0,1,1,0,0,333.0,1,0,2,8,8,257.0,3.0,3,0
26.0,3,1,0,0,10.0,0,2,0,8,5,235.0,1.0,3,0
41.0,10,1,1,0,3.0,0,0,0,21,9,157.0,4.0,3,0
42.0,0,0,1,0,1203.0,0,0,0,30,5,661.0,2.0,3,0
27.0,8,2,1,0,199.0,1,0,0,12,8,18.0,1.0,3,0
29.0,4,1,2,0,354.0,1,0,0,13,0,202.0,2.0,0,0
26.0,7,2,1,0,1.0,1,2,2,9,8,495.0,1.0,3,0
56.0,4,0,2,0,441.0,0,0,2,28,8,64.0,3.0,3,0
42.0,9,2,1,0,5325.0,0,0,0,14,5,393.0,2.0,3,1
29.0,0,2,1,0,913.0,1,0,2,27,0,378.0,1.0,3,1
51.0,10,0,1,0,1245.0,0,0,2,5,6,277.0,1.0,3,0
39.0,9,1,1,0,510.0,1,0,2,27,8,549.0,2.0,3,0
27.0,4,2,1,0,2.0,0,0,0,4,3,409.0,1.0,3,0
34.0,4,2,2,0,2.0,0,0,0,7,5,110.0,1.0,1,0
33.0,1,1,1,0,345.0,1,0,2,20,6,14.0,18.0,3,0
42.0,4,1,2,0,200.0,0,0,2,19,8,78.0,5.0,3,0
37.0,1,2,1,0,84.0,1,0,2,16,8,339.0,4.0,3,0
41.0,4,1,2,0,622.0,0,0,0,19,9,146.0,1.0,3,0
46.0,7,1,1,0,48.0,1,2,0,2,3,92.0,1.0,0,0
46.0,9,1,1,0,33.0,1,2,0,17,9,129.0,2.0,3,0
38.0,1,1,1,0,324.0,0,0,0,14,0,128.0,2.0,0,0
56.0,9,1,0,0,4439.0,0,0,0,8,5,84.0,6.0,3,0
26.0,4,2,2,0,-389.0,1,0,0,18,8,74.0,2.0,3,0
45.0,1,1,1,0,82.0,1,0,0,20,0,35.0,3.0,1,0
31.0,4,1,2,0,4.0,1,0,0,9,7,291.0,1.0,2,1
37.0,4,2,2,0,2741.0,1,0,0,8,1,294.0,3.0,3,0
43.0,9,2,1,0,213.0,0,0,0,11,1,228.0,2.0,3,0
27.0,7,2,1,0,50.0,0,0,0,30,4,412.0,1.0,3,0
47.0,4,1,2,0,1434.0,0,0,0,14,1,131.0,1.0,3,0
37.0,9,1,1,0,4341.0,0,0,0,20,9,291.0,1.0,3,0
45.0,6,0,1,0,12.0,0,0,0,26,5,404.0,4.0,3,1
27.0,4,2,2,0,16.0,0,2,0,22,5,73.0,1.0,3,0
34.0,9,1,2,0,24.0,0,0,0,27,1,237.0,2.0,3,0
30.0,7,1,1,0,33.0,1,2,2,3,6,162.0,1.0,3,0
47.0,7,1,1,0,755.0,1,0,2,2,6,178.0,2.0,3,0
35.0,4,1,2,0,94.0,1,0,0,25,8,58.0,1.0,0,0
41.0,6,1,2,0,2976.0,1,0,0,19,9,362.0,1.0,0,0
22.0,1,2,1,0,213.0,0,2,0,7,5,458.0,1.0,3,0
27.0,9,2,1,0,-1.0,0,0,0,22,1,81.0,5.0,3,0
36.0,1,1,0,0,-194.0,1,0,2,26,8,149.0,2.0,3,0
46.0,4,1,2,0,1806.0,1,0,0,1,6,205.0,1.0,2,1
29.0,7,2,3,0,2375.0,0,0,0,17,9,1133.0,2.0,3,1
55.0,5,1,0,0,-2.0,0,0,0,30,4,122.0,4.0,3,0
44.0,4,1,2,0,1331.0,1,2,0,27,8,75.0,2.0,0,0
31.0,3,1,2,0,11.0,1,0,2,2,6,657.0,2.0,3,0
57.0,9,1,1,0,365.0,0,0,0,25,6,214.0,6.0,3,0
28.0,9,2,1,0,1326.0,1,2,0,14,8,234.0,1.0,3,0
29.0,1,2,1,0,1886.0,0,0,0,7,8,536.0,2.0,3,0
39.0,1,2,1,0,1103.0,1,0,2,16,8,229.0,1.0,3,0
22.0,1,1,0,0,-217.0,0,0,2,13,8,173.0,2.0,3,0
38.0,6,1,1,0,177.0,0,0,0,18,1,195.0,4.0,3,0
41.0,0,0,1,0,-606.0,1,0,0,8,8,347.0,2.0,0,0
48.0,4,1,2,1,-25.0,0,0,0,18,9,131.0,3.0,3,0
42.0,4,3,2,0,423.0,0,0,0,3,6,130.0,6.0,2,0
48.0,9,1,1,0,282.0,1,0,0,10,5,176.0,1.0,3,0
35.0,4,1,2,0,148.0,0,0,2,20,8,724.0,1.0,3,0
31.0,9,2,2,0,34.0,0,0,0,20,1,105.0,8.0,3,0
36.0,2,1,2,0,4575.0,1,0,0,7,8,279.0,1.0,3,0
33.0,7,1,1,0,2084.0,1,0,0,4,8,181.0,3.0,1,0
34.0,2,1,2,0,755.0,0,0,0,7,1,189.0,4.0,3,0
45.0,1,1,1,0,421.0,1,2,0,5,3,140.0,2.0,0,0
29.0,1,2,1,0,3663.0,0,0,1,28,4,317.0,1.0,3,0
54.0,7,1,1,0,147.0,0,0,0,6,1,192.0,2.0,3,0
26.0,7,0,1,0,330.0,1,0,2,12,8,69.0,2.0,3,0
42.0,9,1,1,0,8940.0,1,0,2,3,6,110.0,18.0,3,0
58.0,3,1,1,0,4.0,0,0,0,22,1,182.0,2.0,3,0
47.0,2,2,1,0,310.0,0,0,2,11,3,271.0,1.0,3,1
56.0,6,1,0,0,2.0,0,0,0,8,1,137.0,2.0,3,0
54.0,1,1,1,0,987.0,1,2,2,23,8,226.0,4.0,3,0
53.0,1,1,1,1,18.0,1,0,0,8,8,260.0,1.0,3,0
36.0,4,1,2,0,763.0,0,0,0,2,3,66.0,1.0,3,0
50.0,9,1,1,0,5.0,0,0,2,9,6,59.0,6.0,3,0
57.0,7,1,1,0,86.0,0,0,0,27,1,18.0,11.0,3,0
33.0,0,2,1,0,612.0,1,0,0,2,3,75.0,1.0,3,0
40.0,9,1,2,0,1491.0,1,2,0,13,1,87.0,1.0,3,0
51.0,10,1,1,0,4.0,0,0,2,16,6,2.0,7.0,3,0
39.0,8,1,3,0,1.0,0,0,2,18,6,99.0,1.0,3,0
46.0,1,1,1,0,-8020.0,1,0,0,29,1,62.0,10.0,3,0
73.0,5,1,0,0,-5.0,0,0,0,28,6,344.0,6.0,0,0
40.0,4,1,0,0,-421.0,1,0,2,8,8,40.0,3.0,3,0
51.0,4,1,2,0,3738.0,1,0,2,19,6,574.0,4.0,3,0
26.0,4,2,2,0,4695.0,0,0,0,15,6,175.0,1.0,3,0
56.0,4,0,1,0,321.0,0,2,0,17,9,251.0,2.0,3,0
39.0,0,1,1,0,3126.0,1,0,0,30,2,110.0,3.0,0,0
54.0,4,1,2,0,313.0,1,0,2,5,8,72.0,2.0,3,0
59.0,5,0,1,0,1490.0,0,0,0,23,5,78.0,3.0,3,0
31.0,9,2,2,0,1638.0,1,0,0,27,3,149.0,1.0,3,1
39.0,3,1,2,0,37.0,1,0,2,15,8,221.0,7.0,3,0
59.0,5,1,0,0,1984.0,0,0,1,14,5,200.0,4.0,3,0
44.0,1,1,1,0,81.0,1,0,2,12,8,258.0,2.0,3,0
28.0,10,1,1,0,288.0,1,0,0,6,8,279.0,2.0,0,0
27.0,0,1,1,1,-943.0,1,0,2,3,6,457.0,1.0,3,0
29.0,4,2,2,0,4512.0,1,0,2,12,8,190.0,3.0,3,0
24.0,7,1,1,0,1.0,1,0,0,31,5,29.0,28.0,3,0
43.0,0,1,0,0,19.0,1,0,2,13,8,307.0,2.0,3,0
45.0,1,1,0,0,2957.0,1,0,0,16,0,562.0,1.0,0,0
35.0,1,1,0,0,-285.0,1,0,2,19,8,637.0,1.0,3,0
42.0,0,1,1,0,283.0,1,0,2,15,8,119.0,1.0,3,0
53.0,3,1,0,0,2151.0,0,0,2,19,6,934.0,2.0,3,1
32.0,0,1,2,0,943.0,1,0,0,8,6,75.0,1.0,3,0
40.0,4,2,2,0,758.0,0,0,0,22,3,554.0,1.0,0,1
36.0,4,1,2,0,1803.0,0,0,0,20,10,79.0,1.0,0,0
38.0,8,0,2,0,2946.0,0,0,0,16,6,624.0,3.0,3,1
38.0,4,1,2,0,1114.0,0,0,0,2,7,230.0,1.0,2,1
22.0,9,2,1,0,-76.0,1,2,2,3,6,95.0,1.0,3,0
42.0,1,1,0,0,590.0,1,0,2,2,6,229.0,2.0,3,0
41.0,4,0,2,0,41.0,1,0,2,16,8,419.0,1.0,3,0
31.0,9,2,2,0,3823.0,0,0,0,20,9,341.0,1.0,3,0
21.0,1,2,1,0,618.0,1,0,2,13,8,258.0,3.0,3,0
48.0,9,1,1,0,467.0,1,0,2,13,8,207.0,5.0,3,0
33.0,4,2,2,0,3004.0,1,0,0,15,8,174.0,3.0,3,0
32.0,1,1,1,0,53.0,0,0,2,16,8,143.0,2.0,3,0
23.0,9,2,1,0,1868.0,0,0,0,2,1,1013.0,3.0,1,0
43.0,1,1,0,0,2124.0,1,0,2,19,8,168.0,4.0,3,0
52.0,6,1,2,0,5351.0,1,2,0,31,5,598.0,4.0,3,1
23.0,4,2,2,0,-4.0,0,0,2,21,11,18.0,1.0,3,0
40.0,1,1,1,0,1343.0,1,2,0,25,5,192.0,2.0,3,0
48.0,1,1,1,0,387.0,0,0,1,17,5,266.0,2.0,3,0
51.0,1,1,0,0,1901.0,0,0,0,21,1,167.0,1.0,3,0
52.0,2,0,2,0,78.0,1,0,0,6,8,168.0,5.0,0,0
31.0,4,2,2,0,-3.0,0,0,0,28,1,236.0,10.0,3,0
48.0,6,1,2,0,1502.0,0,0,0,27,1,117.0,12.0,3,0
63.0,1,1,1,0,272.0,0,0,0,29,10,302.0,1.0,0,0
60.0,5,1,0,0,1717.0,0,0,0,12,9,139.0,1.0,0,0
40.0,0,0,1,0,934.0,0,0,0,30,4,927.0,1.0,3,1
32.0,7,1,1,0,672.0,1,0,2,21,8,215.0,1.0,3,0
33.0,4,1,2,0,640.0,0,1,0,2,1,185.0,3.0,1,0
48.0,1,1,1,0,4837.0,0,1,2,16,6,58.0,1.0,3,0
44.0,10,1,1,0,-1.0,1,0,2,6,8,260.0,1.0,3,0
35.0,7,1,1,0,1543.0,1,0,0,22,8,295.0,1.0,0,1
28.0,9,2,1,0,1445.0,1,0,0,18,8,179.0,3.0,0,0
45.0,9,2,0,0,232.0,1,0,0,25,5,58.0,1.0,3,0
54.0,0,1,1,0,9332.0,0,0,0,22,6,138.0,1.0,0,0
39.0,8,1,1,0,1313.0,0,0,2,20,6,32.0,4.0,3,0
54.0,3,0,2,0,6916.0,1,0,2,6,8,389.0,3.0,3,0
36.0,10,2,1,0,1923.0,1,0,2,26,8,146.0,2.0,3,0
28.0,1,1,3,0,132.0,1,0,2,23,8,137.0,6.0,3,0
48.0,9,1,1,0,-58.0,1,2,0,11,8,489.0,1.0,0,0
47.0,9,1,1,0,-851.0,1,2,2,27,8,186.0,1.0,3,0
31.0,4,2,2,0,2300.0,1,0,0,13,1,112.0,2.0,3,0
38.0,7,0,2,0,57.0,1,0,0,28,5,24.0,13.0,3,0
41.0,9,1,1,0,60.0,1,2,0,29,4,175.0,1.0,0,0
46.0,1,1,0,0,750.0,1,0,2,8,8,133.0,2.0,3,0
69.0,5,0,2,0,403.0,0,0,0,12,5,211.0,3.0,3,0
59.0,4,1,2,0,284.0,1,0,0,20,0,809.0,2.0,0,0
57.0,9,1,1,0,7558.0,0,0,1,28,10,158.0,1.0,3,1
35.0,0,1,0,0,1483.0,0,0,2,9,6,343.0,2.0,3,0
36.0,6,1,2,0,1508.0,1,0,2,3,6,83.0,2.0,3,0
30.0,9,2,1,0,1391.0,1,0,2,26,8,54.0,1.0,3,0
29.0,9,1,1,0,5560.0,1,2,0,20,9,340.0,3.0,3,0
25.0,9,2,1,0,244.0,1,2,0,15,8,215.0,1.0,3,0
28.0,4,2,1,0,473.0,1,2,2,19,8,104.0,2.0,3,0
51.0,4,1,2,0,352.0,0,0,0,7,1,140.0,2.0,3,0
42.0,4,1,1,0,441.0,1,0,1,8,8,44.0,3.0,0,0
44.0,0,1,1,0,259.0,1,0,2,15,8,487.0,11.0,3,0
26.0,1,1,1,0,0.0,1,0,0,15,8,311.0,1.0,3,0
42.0,9,1,2,0,12326.0,0,0,1,2,6,320.0,2.0,3,0
47.0,3,0,1,0,1364.0,0,0,0,19,1,76.0,3.0,3,0
30.0,4,2,1,0,2959.0,1,0,0,18,8,197.0,2.0,3,0
39.0,7,1,1,0,4396.0,0,0,0,18,9,38.0,2.0,0,0
48.0,1,1,0,0,2353.0,0,2,1,14,5,222.0,2.0,3,0
33.0,4,2,2,0,-1.0,1,0,0,7,8,42.0,1.0,0,0
56.0,6,1,1,0,1406.0,1,0,2,30,8,54.0,1.0,3,0
43.0,1,1,0,0,108.0,1,2,2,15,8,431.0,4.0,3,0
43.0,9,1,1,0,734.0,0,0,2,20,6,13.0,3.0,3,0
38.0,4,2,2,0,-51.0,1,0,0,12,8,308.0,2.0,0,0
46.0,3,1,0,0,940.0,0,0,2,16,6,111.0,3.0,3,0
32.0,4,2,1,0,126.0,1,2,0,23,5,1157.0,2.0,3,1
56.0,4,1,2,0,907.0,1,0,0,30,4,34.0,1.0,3,0
56.0,1,1,1,0,384.0,0,0,0,11,9,72.0,4.0,3,0
58.0,5,0,1,0,66.0,0,0,0,18,9,496.0,1.0,3,0
36.0,7,1,1,0,78.0,1,0,2,27,8,128.0,1.0,3,0
37.0,1,1,1,0,-192.0,1,0,2,13,8,216.0,1.0,3,0
50.0,6,1,2,0,1905.0,1,0,2,2,6,80.0,3.0,3,0
34.0,6,1,2,0,1620.0,1,0,0,20,9,547.0,2.0,3,0
36.0,7,1,1,0,2212.0,0,0,2,8,8,156.0,1.0,3,0
60.0,5,1,1,0,571.0,0,0,0,4,3,82.0,5.0,2,1
88.0,5,1,0,0,5235.0,0,0,1,1,0,568.0,2.0,3,1
43.0,7,0,1,0,376.0,1,2,0,4,3,621.0,2.0,0,0
48.0,4,1,1,0,-1855.0,1,2,0,12,1,399.0,2.0,3,0
31.0,1,1,1,0,-210.0,1,0,0,29,5,79.0,5.0,3,0
33.0,0,1,1,0,333.0,0,0,0,9,5,210.0,2.0,3,0
51.0,7,1,0,0,315.0,0,2,0,17,5,56.0,2.0,3,0
28.0,1,1,0,0,-65.0,1,0,0,25,5,382.0,2.0,3,0
41.0,1,1,0,0,2583.0,0,0,1,20,9,149.0,2.0,3,0
40.0,1,1,0,0,188.0,1,0,1,14,8,370.0,3.0,0,0
32.0,0,1,1,0,98.0,1,0,2,19,8,625.0,1.0,3,1
22.0,1,2,1,0,147.0,1,0,2,5,6,504.0,2.0,3,0
30.0,9,2,3,0,-52.0,1,0,2,6,8,163.0,2.0,3,0
49.0,1,1,0,0,3027.0,1,0,0,12,8,209.0,2.0,1,0
55.0,0,1,0,0,-2.0,0,0,0,30,5,254.0,2.0,3,0
36.0,2,1,2,0,354.0,1,0,2,16,8,244.0,1.0,3,0
24.0,1,1,0,0,-88.0,1,0,2,11,6,227.0,17.0,3,0
52.0,9,1,3,0,985.0,0,0,0,5,1,79.0,1.0,3,0
40.0,9,1,1,0,312.0,1,0,2,6,8,253.0,2.0,3,0
73.0,5,0,0,0,803.0,0,0,0,9,11,460.0,5.0,3,1
45.0,4,2,1,0,5991.0,0,0,0,2,6,128.0,1.0,3,0
47.0,0,2,0,0,1814.0,0,0,1,31,5,48.0,7.0,3,0
47.0,9,0,1,0,1307.0,1,0,0,19,9,308.0,1.0,0,0
37.0,9,1,1,0,1264.0,1,0,0,17,9,336.0,1.0,0,0
29.0,9,2,2,0,48.0,1,0,0,23,5,183.0,1.0,3,0
28.0,0,2,1,0,423.0,1,2,0,7,8,44.0,1.0,0,0
29.0,9,2,1,0,892.0,0,0,0,26,1,61.0,3.0,3,0
27.0,7,0,1,0,431.0,1,0,0,17,6,1728.0,1.0,3,1
44.0,1,1,0,0,4580.0,1,0,0,20,9,315.0,2.0,3,0
42.0,7,1,1,0,1.0,0,0,2,12,6,548.0,2.0,3,0
28.0,0,2,1,0,78.0,0,2,0,16,5,416.0,2.0,3,0
31.0,9,2,2,0,358.0,1,0,2,26,8,270.0,1.0,3,0
42.0,4,1,2,0,4.0,1,0,0,17,9,379.0,2.0,3,0
28.0,1,0,1,0,294.0,1,0,0,20,0,421.0,2.0,3,0
38.0,9,1,2,1,1.0,1,0,2,14,8,97.0,14.0,3,0
53.0,3,1,0,0,15.0,0,0,2,20,6,81.0,1.0,3,0
40.0,4,1,2,0,8973.0,1,0,0,17,9,154.0,1.0,3,0
39.0,1,1,0,0,2273.0,1,0,0,18,9,258.0,1.0,0,0
27.0,9,2,1,0,908.0,1,2,0,7,8,240.0,1.0,3,0
31.0,4,1,2,0,94.0,0,0,2,3,5,133.0,1.0,3,0
62.0,5,1,2,0,5267.0,0,0,0,11,3,210.0,3.0,3,1
37.0,7,1,2,0,-1.0,1,0,2,30,8,74.0,1.0,3,0
36.0,3,1,1,1,-201.0,0,2,0,18,5,199.0,1.0,3,0
35.0,4,2,2,0,293.0,0,2,0,10,5,232.0,1.0,3,0
31.0,4,1,2,0,340.0,1,0,0,11,8,35.0,6.0,3,0
26.0,1,2,2,0,453.0,0,0,1,27,8,232.0,2.0,2,1
40.0,9,1,1,0,3.0,1,0,0,11,5,171.0,2.0,3,0
31.0,4,1,2,0,88.0,0,2,2,1,5,135.0,1.0,3,0
35.0,4,1,2,0,1430.0,0,0,0,18,9,395.0,1.0,3,0
41.0,1,1,0,0,515.0,1,2,2,26,8,126.0,1.0,3,0
44.0,1,1,0,0,890.0,1,0,2,14,8,214.0,1.0,3,0
39.0,7,0,1,0,785.0,1,0,0,8,8,313.0,2.0,3,0
43.0,4,1,2,0,135.0,0,0,0,6,1,137.0,2.0,3,0
55.0,1,1,1,0,1330.0,1,0,2,15,8,83.0,1.0,3,0
54.0,4,0,2,0,483.0,1,0,2,21,8,836.0,4.0,3,1
47.0,9,1,1,0,3.0,1,2,2,15,8,946.0,2.0,3,0
27.0,4,2,2,0,2911.0,1,0,0,26,8,139.0,1.0,3,0
37.0,6,1,2,0,637.0,1,0,0,21,9,365.0,2.0,3,0
28.0,9,1,1,0,-2.0,1,2,0,28,4,62.0,1.0,1,0
40.0,4,1,2,0,71.0,1,0,0,17,9,33.0,2.0,3,0
35.0,1,1,1,0,957.0,1,0,2,2,6,416.0,9.0,3,0
55.0,3,1,1,0,197.0,0,2,0,27,8,128.0,3.0,3,0
47.0,0,1,0,0,456.0,1,0,2,8,8,379.0,1.0,3,0
28.0,1,1,0,0,-8020.0,1,0,2,9,8,296.0,1.0,3,0
46.0,1,1,0,0,53.0,0,2,1,9,5,67.0,1.0,3,0
39.0,9,1,1,0,338.0,0,0,0,18,1,187.0,3.0,3,0
40.0,1,1,1,0,2156.0,0,0,0,10,5,263.0,1.0,3,0
27.0,6,2,2,0,209.0,0,0,0,29,4,171.0,3.0,3,0
31.0,9,2,2,0,8044.0,1,0,0,28,1,2.0,13.0,3,0
58.0,4,1,0,0,4851.0,0,0,0,7,5,186.0,2.0,3,0
23.0,9,1,2,0,3.0,1,2,2,13,8,276.0,2.0,3,0
48.0,4,1,2,0,2704.0,1,0,1,21,5,428.0,1.0,3,0
31.0,4,1,2,0,1430.0,0,0,0,20,9,91.0,3.0,0,0
67.0,5,0,1,0,4185.0,0,0,0,18,10,122.0,4.0,2,0
29.0,1,1,1,0,86.0,1,2,2,15,8,937.0,1.0,3,0
36.0,4,2,2,0,557.0,1,0,0,20,0,127.0,2.0,3,0
40.0,0,1,1,0,2921.0,1,0,2,15,8,361.0,2.0,3,0
46.0,4,1,2,0,10.0,1,0,0,25,5,92.0,5.0,3,0
29.0,9,2,1,0,249.0,0,0,0,13,4,279.0,1.0,3,0
42.0,1,1,1,0,2069.0,1,0,0,11,8,219.0,4.0,0,0
32.0,4,2,1,0,582.0,1,0,2,16,6,546.0,19.0,3,0
34.0,2,0,2,0,778.0,0,2,0,7,5,718.0,3.0,3,1
37.0,4,1,2,0,1951.0,0,2,0,23,5,250.0,1.0,3,0
46.0,1,1,2,0,1702.0,0,0,0,27,1,83.0,7.0,3,0
57.0,1,1,1,0,1129.0,0,0,0,14,5,52.0,2.0,3,0
29.0,9,2,1,0,560.0,1,0,2,30,8,724.0,3.0,3,1
35.0,9,1,1,0,359.0,0,0,0,6,1,177.0,4.0,3,0
27.0,0,2,1,0,685.0,1,0,2,6,6,688.0,2.0,3,0
36.0,1,1,0,0,450.0,1,0,2,21,8,326.0,2.0,3,0
45.0,3,1,0,0,3709.0,0,0,2,17,6,225.0,3.0,3,0
56.0,2,1,2,0,16125.0,0,0,1,21,9,159.0,1.0,3,0
28.0,6,2,2,0,818.0,0,0,2,13,1,443.0,1.0,3,1
40.0,1,1,0,0,262.0,1,0,0,8,8,10.0,1.0,0,0
53.0,0,2,1,0,1180.0,1,0,1,3,3,40.0,6.0,0,0
29.0,0,2,1,0,1802.0,1,0,0,12,8,288.0,1.0,3,0
51.0,4,1,3,0,916.0,1,0,2,29,8,355.0,3.0,3,0
51.0,10,0,1,0,227.0,0,0,0,24,2,433.0,2.0,3,1
34.0,0,0,1,0,42.0,1,0,2,29,8,186.0,1.0,3,0
34.0,1,2,0,0,736.0,1,0,2,16,6,318.0,2.0,3,0
29.0,1,1,1,0,294.0,1,0,2,12,8,479.0,1.0,3,0
22.0,4,2,2,0,318.0,0,2,0,23,5,95.0,1.0,3,0
